time,X_value,Y_value,Z_value
Started:,12월 10 2020,11:20:30:490, 
33.0561,-1.97990,2.01669,-22.88729
33.1073,-0.62720,2.59358,-23.06779
33.1598,0.79368,-0.05941,-24.42129
33.2173,0.80024,-2.93544,-26.01204
33.2709,1.92183,-2.54188,-27.71873
33.3163,1.99288,-0.81891,-28.16084
33.3692,2.01849,-0.20166,-28.39592
33.4203,2.84032,-0.07366,-27.56205
33.4720,3.25834,-0.17718,-26.88449
33.5234,3.37102,-1.37111,-25.81061
33.5751,1.96965,-3.11793,-24.23622
33.6278,2.43118,-4.10315,-22.83414
33.6806,2.34354,-6.25865,-22.44710
33.7351,1.51862,-6.32392,-21.86430
33.7830,0.37124,-5.25342,-21.74678
33.8370,-0.47897,-4.16650,-21.46972
33.8873,-1.63127,-3.12711,-20.98744
33.9420,-2.88002,-2.60019,-21.56949
33.9910,-3.23271,-2.05099,-22.93599
34.0457,-2.69317,-2.88420,-23.65660
34.0951,-1.35912,-2.94459,-24.07055
34.1482,-0.06340,-2.47597,-23.84479
34.2002,0.18012,-3.72074,-24.10396
34.2577,0.24274,-2.89562,-24.90219
34.3085,-0.28287,-1.89347,-25.43050
34.3579,-0.08060,-1.07010,-25.81827
34.4082,0.02835,-0.97038,-25.31160
34.4602,-0.15214,-0.89884,-25.65209
34.5131,1.57077,-1.12712,-25.15796
34.5652,0.36444,-2.02292,-24.40763
34.6237,0.56955,-3.28500,-23.30132
34.6673,0.28447,-5.13853,-22.12087
34.7238,-0.69557,-6.25843,-21.32552
34.7729,-1.96140,-5.41934,-20.49491
34.8230,-2.09343,-4.85929,-20.58599
34.8746,-2.29740,-4.81329,-20.65034
34.9267,-1.62615,-3.53132,-20.65626
34.9787,-1.96965,-3.32839,-21.43175
35.0331,-2.59265,-3.52489,-22.04199
35.0830,-1.47835,-3.03851,-23.04530
35.1355,-0.41118,-3.98909,-23.53843
35.1866,-0.75889,-4.93649,-24.20815
35.2390,-0.17044,-3.32982,-25.09414
35.2910,-0.19078,-1.89361,-25.72541
35.3436,0.39574,-0.71382,-25.83098
35.3953,1.03192,0.26760,-24.64620
35.4469,1.39370,1.08344,-23.98801
35.5033,2.33125,0.21179,-23.04632
35.5509,1.34627,-2.51078,-22.16408
35.6028,1.04646,-3.26847,-21.84936
35.6550,1.15895,-4.95999,-21.12811
35.7075,-0.03051,-5.17571,-20.58954
35.7587,-0.18010,-3.90608,-20.21080
35.8105,-1.53239,-3.40625,-19.62514
35.8627,-1.54842,-2.67999,-18.90139
35.9188,-1.76696,-1.14854,-19.28375
35.9672,-1.79116,-0.81291,-20.14816
36.0196,-2.55348,-2.10439,-20.86029
36.0709,-1.56611,-2.83982,-21.57107
36.1235,-1.05258,-4.23431,-22.06215
36.1748,-0.43314,-4.47163,-22.55990
36.2266,0.78506,-4.21474,-23.52953
36.2787,1.36219,-4.25091,-23.86644
36.3305,2.21814,-3.89909,-24.05728
36.3867,1.94704,-4.28240,-23.00729
36.4348,2.23050,-3.97334,-22.46622
36.4876,3.20530,-5.27830,-22.26224
36.5395,2.51366,-7.31719,-21.15880
36.5914,2.62899,-6.03196,-21.32412
36.6423,2.53827,-7.42280,-21.20341
36.6945,0.74433,-8.08159,-21.19374
36.7464,-0.06519,-6.12565,-20.89838
36.8024,-1.06628,-5.05366,-21.25364
36.8604,-1.76908,-4.96913,-21.68853
36.9027,-1.92365,-3.73840,-21.85437
36.9521,-1.34754,-1.66171,-23.06910
37.0050,-1.40654,-2.39341,-23.47416
37.0572,-1.32278,-3.77164,-23.99346
37.1094,-0.30284,-4.36558,-24.87568
37.1606,0.76463,-5.21916,-25.44401
37.2125,1.31449,-4.95972,-25.68680
37.2751,1.98393,-4.53921,-26.01695
37.3174,2.53387,-3.98347,-26.41940
37.3694,2.44683,-3.44708,-24.91768
37.4219,2.24226,-1.93591,-24.58320
37.4739,2.03120,-2.43933,-23.91327
37.5263,1.69654,-2.94817,-22.40139
37.5778,1.70481,-3.28459,-22.14629
37.6293,1.24856,-5.19985,-22.56559
37.6855,-0.71548,-5.33040,-22.75072
37.7327,-0.38271,-3.85058,-23.23260
37.7847,-0.14693,-3.46114,-24.08835
37.8372,-0.56172,-3.61983,-23.99298
37.8896,-1.04692,-2.86672,-24.42575
37.9407,-1.51734,-2.94768,-25.04613
37.9926,-1.87666,-3.71266,-25.08300
38.0447,-1.48905,-5.57200,-25.45308
38.0986,-1.69797,-7.11534,-25.21310
38.1586,-0.57587,-6.12129,-25.33737
38.2018,0.52361,-4.33437,-25.52640
38.2525,1.18686,-4.27762,-26.54473
38.3054,1.31223,-4.05422,-25.67282
38.3577,0.58793,-3.12241,-24.77196
38.4083,0.29424,-2.30773,-24.18281
38.4605,0.67541,-4.81059,-22.70994
38.5183,0.89659,-5.32517,-22.50655
38.5728,0.74978,-6.00389,-21.99576
38.6169,1.26138,-6.34807,-21.45875
38.6689,0.85995,-5.87039,-21.27526
38.7205,0.61847,-5.34961,-21.74540
38.7739,0.07047,-4.41836,-22.09036
38.8285,0.06166,-2.89829,-22.16319
38.8780,-0.56825,-2.55485,-22.44524
38.9283,-0.71090,-1.79322,-22.74722
38.9825,-0.54102,-2.24546,-23.11856
39.0411,0.65557,-1.63203,-23.84276
39.0868,0.82357,-3.18188,-24.21316
39.1367,1.10128,-3.66069,-24.76567
39.1901,1.49899,-2.62451,-25.34469
39.2478,2.13820,-3.28856,-25.76713
39.2926,2.49543,-2.12437,-24.79356
39.3443,3.74919,-1.11919,-24.43980
39.3972,4.66022,-2.38909,-24.20940
39.4552,3.36518,-3.55047,-23.37024
39.5006,2.41453,-2.90939,-23.04017
39.5562,2.83592,-4.96594,-22.72274
39.6042,1.86299,-5.97108,-22.32681
39.6614,1.65222,-5.53282,-22.77424
39.7109,1.63325,-5.02852,-23.36153
39.7617,1.74166,-4.36293,-23.85069
39.8122,1.52292,-2.40614,-24.09667
39.8644,0.53266,-1.49406,-24.62690
39.9319,-0.20255,-1.25310,-25.35944
39.9693,1.48605,-2.15718,-25.66373
40.0212,1.81782,-4.12172,-26.58211
40.0725,2.00467,-5.03567,-27.05381
40.1245,2.45305,-3.79901,-27.36438
40.1766,3.51500,-3.05872,-27.41131
40.2292,2.50113,-3.66116,-27.14378
40.2830,1.76566,-3.53990,-26.02754
40.3389,1.23420,-3.42873,-25.40206
40.3842,2.13718,-3.30036,-25.13790
40.4373,0.87026,-3.43496,-24.05480
40.4889,-0.16786,-4.99681,-22.69448
40.5411,-0.90111,-5.62882,-22.51305
40.5924,-1.46160,-5.12018,-22.35612
40.6445,-1.27717,-4.67570,-22.02480
40.6969,-1.28824,-4.30116,-21.97803
40.7491,-1.17878,-3.89637,-21.13081
40.8005,-2.04225,-4.76564,-21.72471
40.8523,-1.74510,-3.14425,-23.24572
40.9056,-2.05190,-1.35696,-23.58559
40.9568,-0.71624,-1.65394,-22.95726
41.0088,-0.59404,-4.41857,-22.52781
41.0606,-0.87848,-4.16615,-23.40267
41.1154,-0.00755,-2.92243,-23.70207
41.1643,-0.17057,-2.42290,-24.21762
41.2187,0.00970,-3.15002,-24.23829
41.2688,0.27478,-2.53496,-23.71628
41.3202,0.87190,-2.90381,-23.59389
41.3724,1.36694,-4.58909,-23.20427
41.4262,0.66837,-4.76149,-22.38148
41.4781,1.19803,-5.53455,-21.83106
41.5283,0.89377,-6.54968,-21.93087
41.5800,1.52961,-6.03390,-22.33150
41.6325,1.29981,-4.68444,-23.07508
41.6878,1.97432,-5.12413,-23.24172
41.7361,1.02745,-2.95017,-23.45107
41.7887,0.03914,-1.29608,-23.36414
41.8438,-1.57930,-0.22419,-24.22364
41.8924,-2.50961,1.98503,-25.66870
41.9440,-0.79475,-0.27812,-23.82703
41.9988,-0.33714,-3.14840,-22.61056
42.0511,-1.27317,-4.41299,-23.76417
42.1062,-0.34916,-2.92873,-23.92308
42.1526,1.18284,-1.12756,-24.13807
42.2049,0.80419,-1.79722,-24.55506
42.2561,1.58134,-1.49807,-24.58397
42.3083,2.68793,-3.61855,-24.47362
42.3623,1.84332,-6.22890,-23.24033
42.4139,1.67244,-3.94592,-22.62673
42.4665,2.47557,-4.71585,-22.61262
42.5178,2.49297,-6.75651,-22.61590
42.5702,1.92567,-5.86968,-22.44669
42.6200,2.12010,-3.82561,-23.32998
42.6746,2.36209,-2.49797,-22.63491
42.7242,1.67974,-0.92621,-22.17257
42.7770,1.85608,0.09399,-21.24723
42.8286,1.94231,-0.51647,-20.54399
42.8809,1.68002,-1.78880,-21.96359
42.9341,2.79250,-2.63804,-22.69339
42.9885,2.62751,-3.76415,-23.82413
43.0365,3.37799,-3.02034,-24.59662
43.0882,2.96207,-2.02435,-25.12157
43.1429,3.46716,-0.57174,-25.04156
43.1933,3.59648,0.45735,-24.55499
43.2440,4.43644,1.55737,-23.68530
43.2965,5.61793,-1.09701,-22.45738
43.3522,3.94679,-2.80713,-21.05042
43.4001,3.55031,-1.69424,-21.06506
43.4551,3.87233,-3.59074,-21.00240
43.5043,2.46001,-4.07097,-20.75854
43.5582,2.69751,-3.18949,-20.94363
43.6114,2.31180,-2.95250,-21.12040
43.6598,1.60384,-2.16042,-21.70631
43.7138,1.02572,-0.97689,-22.60717
43.7811,-0.03214,-0.25094,-24.13644
43.8193,0.30767,-0.65612,-25.80257
43.8720,2.34652,-0.90795,-26.89575
43.9219,2.74289,-1.56700,-27.79066
43.9731,3.12475,-2.19991,-28.04267
44.0238,2.92096,-2.02415,-28.54018
44.0775,3.40133,-0.66115,-29.07566
44.1279,3.74064,-0.59670,-29.61904
44.1800,3.87904,0.43519,-29.72674
44.2301,4.71302,-0.17805,-29.28494
44.2894,5.34862,-2.25977,-28.83937
44.3376,4.83058,-2.26978,-29.02126
44.3860,6.01970,-2.77413,-29.10239
44.4423,5.23968,-4.45814,-29.05632
44.5021,4.48095,-4.93408,-28.85395
44.5423,3.98501,-4.34597,-28.34337
44.5943,3.67305,-4.16706,-28.49721
44.6459,3.24459,-2.64649,-28.14192
44.6999,2.65627,0.36631,-28.09176
44.7583,2.21346,-1.45910,-29.91763
44.8029,3.02760,-1.83011,-30.75884
44.8539,5.06877,-3.57961,-30.00113
44.9057,3.51873,-6.78474,-31.87379
44.9572,2.85394,-6.52184,-31.90584
45.0093,2.35002,-6.88081,-32.09221
45.0614,2.18039,-5.91476,-32.23676
45.1134,3.26362,-4.89451,-30.88628
45.1661,3.60386,-4.08368,-30.33728
45.2183,5.66977,-4.54412,-28.89800
45.2693,4.95454,-6.36734,-27.66138
45.3215,4.48314,-6.99136,-26.31656
45.3738,4.55372,-6.68718,-25.12114
45.4253,3.28286,-7.17735,-24.66497
45.4773,2.72542,-7.42028,-23.79783
45.5298,1.77096,-7.06311,-23.12419
45.5823,1.38514,-6.06109,-22.32664
45.6362,0.51237,-4.86331,-22.14603
45.6856,0.55181,-5.60340,-22.77901
45.7382,1.40139,-6.62164,-23.99916
45.7898,2.50751,-6.72840,-24.88502
45.8439,2.39290,-6.84393,-26.30300
45.8940,2.97182,-6.56987,-27.17524
45.9456,2.82644,-6.16437,-28.15816
45.9990,2.44201,-5.45336,-28.93515
46.0501,2.93920,-4.34368,-28.76777
46.1033,3.37868,-3.65967,-27.95263
46.1543,3.67522,-3.50993,-27.47457
46.2069,4.61376,-4.89957,-26.84619
46.2585,3.57365,-6.96534,-25.67501
46.3097,3.55538,-7.15800,-24.82613
46.3618,2.67890,-6.96224,-23.95780
46.4143,1.59668,-7.27060,-22.68960
46.4661,0.10669,-7.28215,-21.74823
46.5305,0.56673,-6.73879,-21.17723
46.5698,-0.00651,-6.35536,-21.07604
46.6246,-0.40247,-4.85329,-21.51346
46.6735,-1.00406,-4.67776,-23.47808
46.7369,0.05867,-4.07637,-25.12590
46.7786,1.13536,-4.94781,-26.24085
46.8297,1.19388,-6.39608,-27.43701
46.8828,1.37836,-7.22690,-28.56946
46.9361,1.32389,-7.00945,-29.06359
46.9931,1.62070,-6.04860,-28.83804
47.0390,2.26350,-5.34956,-28.09706
47.0906,2.20518,-4.60273,-26.83373
47.1437,2.77982,-4.95153,-26.13067
47.1938,2.75329,-7.23965,-25.62087
47.2461,1.96378,-7.41077,-24.64420
47.2975,2.27412,-6.44708,-23.53338
47.3528,1.31251,-7.42781,-23.10560
47.4115,0.57519,-7.54670,-22.31272
47.4544,0.43929,-7.33074,-21.75679
47.5058,-0.02972,-7.42375,-21.60921
47.5579,-0.34370,-6.40128,-21.44147
47.6117,-0.12263,-5.42632,-21.86688
47.6617,-0.09913,-6.08460,-23.06428
47.7155,0.56245,-6.80711,-24.22336
47.7652,1.86570,-7.07119,-25.07293
47.8170,2.39304,-7.24953,-26.29016
47.8692,2.81927,-6.74793,-27.20588
47.9210,3.47638,-5.88461,-27.74490
47.9747,3.72120,-5.13481,-27.84312
48.0260,3.97629,-4.13781,-27.31126
48.0770,5.14045,-3.71663,-26.39521
48.1289,5.47280,-5.78228,-26.54559
48.1810,5.70448,-7.89232,-25.62740
48.2332,5.19974,-8.72804,-24.88692
48.2852,4.50024,-9.61701,-24.01354
48.3371,2.55367,-10.55029,-23.01430
48.3890,1.50450,-9.98102,-21.46918
48.4408,0.07822,-9.60407,-20.38682
48.4937,-0.27001,-9.29193,-19.77735
48.5451,-0.71199,-8.09117,-19.90017
48.5966,-0.37720,-7.60038,-20.61346
48.6488,0.44756,-8.81855,-21.56271
48.7009,0.97616,-8.95518,-22.07548
48.7531,2.03423,-9.30482,-23.24956
48.8049,2.23064,-9.45564,-24.74633
48.8570,3.08120,-8.76515,-25.35973
48.9090,3.65975,-8.07898,-26.85619
48.9611,2.86993,-8.69747,-28.84136
49.0128,3.79119,-7.94862,-27.87768
49.0653,4.46528,-6.86347,-26.50669
49.1168,5.21964,-9.00179,-26.42901
49.1689,3.87017,-10.71292,-25.60077
49.2207,4.20950,-10.23870,-24.73024
49.2727,3.74213,-11.41699,-24.36811
49.3247,2.51891,-11.84397,-24.16328
49.3767,2.11382,-11.37169,-23.55939
49.4287,1.93450,-11.25178,-23.39789
49.4809,1.40144,-9.95357,-23.44283
49.5327,1.14242,-8.33225,-23.73993
49.5848,0.83207,-7.01164,-25.12264
49.6371,0.93093,-8.02263,-26.30957
49.6889,1.56870,-9.00480,-27.20391
49.7406,2.24855,-9.81169,-28.75023
49.7927,2.41908,-9.80956,-29.92466
49.8448,2.77149,-8.52565,-30.52091
49.8966,3.04957,-7.88560,-31.39531
49.9487,2.31468,-7.49854,-31.38132
50.0007,3.52592,-5.52331,-30.32499
50.0529,3.67559,-5.37416,-30.29623
50.1045,4.31192,-6.23082,-29.79365
50.1564,4.05593,-6.76532,-29.53687
50.2085,3.71802,-7.46277,-29.97130
50.2605,3.78273,-8.51868,-29.63056
50.3128,3.14363,-7.80509,-29.97545
50.3645,2.42173,-7.68880,-30.11691
50.4167,2.06149,-7.83425,-29.73717
50.4687,1.54938,-6.37954,-28.91773
50.5213,1.15626,-4.20334,-30.12351
50.5726,1.21344,-2.65211,-32.22334
50.6247,2.06813,-4.08493,-32.30679
50.6774,2.63456,-7.29161,-32.77388
50.7290,3.16724,-7.95426,-32.96462
50.7829,3.49925,-6.11537,-33.45551
50.8355,3.38483,-5.27936,-34.29012
50.8872,4.41024,-4.06045,-34.79974
50.9397,5.84429,-3.28709,-33.74376
50.9890,6.21669,-4.32625,-33.17991
51.0413,6.76893,-6.58754,-32.36941
51.0929,4.74947,-6.83786,-31.60376
51.1450,2.29284,-7.85666,-31.82637
51.1971,1.54569,-10.22063,-31.33171
51.2488,1.03890,-9.45746,-31.38930
51.3012,0.81220,-8.28133,-31.20121
51.3539,0.85233,-8.01796,-30.93171
51.4051,0.41632,-7.51725,-29.68888
51.4568,-0.01371,-5.48486,-29.68147
51.5087,-0.74705,-3.75205,-31.62843
51.5610,-0.76640,-2.79933,-33.16661
51.6127,1.00085,-3.56200,-33.27192
51.6649,1.71564,-5.51351,-34.65434
51.7193,2.17265,-6.69132,-35.21916
51.7707,3.04933,-5.40808,-35.67159
51.8260,3.29844,-4.84343,-35.83224
51.8732,3.32652,-4.82407,-35.77687
51.9279,3.80250,-3.95187,-34.78671
51.9769,3.72891,-3.35343,-33.56676
52.0292,3.65421,-5.34103,-32.42238
52.0812,2.17765,-6.20456,-31.71758
52.1338,3.02674,-6.92376,-31.59555
52.1849,3.29887,-8.32435,-31.58202
52.2373,2.34418,-8.20638,-31.37892
52.2887,2.32907,-6.83349,-31.59053
52.3410,2.14307,-6.76073,-31.59143
52.3938,1.58915,-6.24088,-31.17222
52.4492,1.39199,-5.25326,-31.78450
52.4979,0.62889,-4.87036,-33.40433
52.5488,1.01624,-5.24959,-34.55188
52.6098,2.32314,-6.33852,-34.96777
52.6579,2.23043,-8.73957,-35.28188
52.7092,2.96737,-8.97160,-35.46522
52.7574,3.35756,-7.58033,-35.71881
52.8092,3.51964,-7.37001,-35.95482
52.8627,3.76048,-7.42341,-35.45585
52.9129,3.23485,-6.74206,-34.35705
52.9651,4.29310,-7.02759,-33.50128
53.0186,4.01378,-11.49169,-31.94586
53.0711,3.39304,-11.41989,-31.26314
53.1274,3.70869,-11.96977,-31.18210
53.1933,1.79782,-12.59116,-30.94552
53.2255,1.52091,-11.67355,-30.57329
53.2765,1.25266,-11.22005,-30.92723
53.3317,1.37310,-11.27390,-29.96571
53.3807,0.38257,-9.27114,-30.04214
53.4338,-0.29003,-7.44598,-30.81036
53.4889,-0.60543,-7.72826,-31.27525
53.5382,-0.19702,-8.43222,-31.56213
53.5891,0.44813,-10.40672,-31.78824
53.6421,0.27172,-11.42078,-31.64408
53.6923,0.82014,-9.82972,-31.97080
53.7447,0.51109,-9.73131,-32.25990
53.7994,1.12760,-8.58502,-31.91170
53.8491,0.29653,-6.54249,-31.21491
53.9008,0.38100,-6.66515,-31.32644
53.9563,1.48272,-9.43711,-29.86592
54.0305,0.63013,-11.04559,-29.26594
54.0581,1.84589,-11.43177,-29.06047
54.1094,0.92422,-12.89436,-29.15348
54.1603,1.02668,-12.25341,-29.08832
54.2130,0.51970,-10.81339,-29.84125
54.2737,0.34252,-10.74538,-29.93440
54.3165,-0.10931,-10.73265,-28.65641
54.3690,-1.21625,-10.37797,-28.89198
54.4219,-1.24385,-10.30543,-29.72791
54.4760,-0.28956,-10.59766,-29.99369
54.5248,0.61764,-11.03785,-30.82638
54.5774,1.01849,-11.62181,-31.29849
54.6298,1.91966,-11.18793,-31.84943
54.6809,2.27153,-10.85034,-32.66381
54.7339,3.11057,-9.11797,-33.39309
54.7848,3.17659,-7.59930,-32.88976
54.8374,2.33742,-7.62634,-31.75252
54.8909,2.61683,-9.22308,-30.81314
54.9405,2.43169,-10.07950,-30.32195
54.9925,2.77297,-9.27205,-30.89949
55.0458,3.03569,-11.52330,-31.10151
55.0995,1.68709,-13.82869,-31.00949
55.1564,0.61080,-12.05947,-30.97708
55.2023,0.16644,-10.21117,-30.96703
55.2533,0.01007,-9.51615,-30.15753
55.3060,-1.19338,-7.10047,-29.46063
55.3570,-2.77707,-7.95302,-30.98041
55.4085,-1.89882,-7.58723,-31.51818
55.4629,-1.30530,-8.06299,-31.82633
55.5141,0.36322,-9.35770,-33.05285
55.5665,0.68905,-10.48043,-33.58055
55.6167,1.21737,-9.80666,-34.15480
55.6708,1.69761,-9.02970,-35.24133
55.7227,1.92024,-8.35847,-34.81402
55.7755,2.04390,-7.47871,-34.48547
55.8265,3.48269,-6.82487,-34.54799
55.8769,4.31163,-7.90162,-33.07621
55.9286,2.66562,-9.41841,-32.38081
55.9845,3.59078,-10.14609,-32.16361
56.0327,2.89880,-11.04679,-32.60565
56.0864,2.24859,-11.35709,-33.04689
56.1387,2.08261,-10.25447,-34.11185
56.1893,1.10938,-10.47054,-33.88401
56.2425,0.60815,-9.63331,-32.79794
56.2923,-0.37287,-8.29194,-33.72597
56.3455,-0.07354,-7.43081,-35.32902
56.3981,1.35536,-6.59798,-35.27617
56.4501,2.54946,-7.83536,-35.40785
56.5076,1.85561,-10.07188,-36.06680
56.5538,2.78133,-9.81116,-35.94272
56.6060,2.58615,-9.56368,-36.33679
56.6591,2.76690,-8.48983,-36.22348
56.7088,2.86631,-7.73770,-35.46986
56.7617,2.75711,-7.02507,-34.85751
56.8124,3.06201,-8.73418,-33.54177
56.8762,2.37624,-9.68305,-31.99060
56.9292,2.71336,-9.39087,-31.55313
56.9692,2.76901,-10.38485,-31.33442
57.0227,1.64613,-11.04974,-31.35871
57.0729,1.26616,-10.39083,-31.57225
57.1279,0.35851,-10.44512,-32.08374
57.1786,0.60460,-10.12192,-30.99310
57.2294,-0.69607,-7.48544,-31.44717
57.2804,-1.38495,-7.07398,-32.99542
57.3328,-1.83432,-7.59829,-33.15766
57.3851,-1.55258,-8.39548,-33.73083
57.4370,0.02827,-8.40257,-34.11959
57.4902,0.27793,-9.88435,-33.98246
57.5413,-0.03504,-9.43028,-33.93754
57.5930,-0.08111,-8.90120,-33.93251
57.6442,0.13753,-8.75754,-34.48883
57.7024,0.44000,-8.77349,-34.38174
57.7580,1.76377,-8.61914,-33.35494
57.8086,1.98722,-10.07590,-32.98777
57.8529,1.45521,-9.67041,-31.94107
57.9046,3.04651,-10.53793,-31.56547
57.9596,2.73692,-12.01229,-31.89020
58.0093,1.46105,-11.63024,-31.51076
58.0605,1.07302,-10.66761,-31.93123
58.1131,0.58117,-10.56376,-31.53274
58.1696,-0.65838,-9.35410,-30.60434
58.2243,-1.84914,-9.10201,-30.73697
58.2723,-1.52525,-9.25244,-32.49241
58.3207,-0.57890,-10.01923,-33.32376
58.3741,0.28803,-11.62677,-33.67799
58.4274,0.86346,-12.65409,-33.72795
58.4774,1.99431,-12.50282,-32.94958
58.5283,1.71045,-12.65419,-32.98246
58.5820,2.70028,-10.99207,-32.93394
58.6323,3.21579,-9.77928,-32.89468
58.6955,3.31299,-8.00066,-33.36745
58.7388,3.75969,-8.11501,-32.46367
58.7892,2.92883,-9.89942,-31.44722
58.8401,1.65452,-10.77512,-31.19667
58.8930,1.79842,-12.49474,-31.00084
58.9443,0.80200,-13.94338,-31.91695
58.9945,1.51399,-13.45939,-32.27362
59.0473,1.34448,-11.92261,-32.79220
59.0993,1.95229,-11.55021,-33.30387
59.1506,1.51731,-9.56658,-32.93461
59.2033,0.33642,-8.86270,-33.31221
59.2545,0.40709,-8.58380,-33.28598
59.3116,0.53755,-8.75521,-33.17534
59.3622,1.16900,-9.42920,-33.09292
59.4110,1.36579,-10.62925,-33.32288
59.4641,1.44788,-11.18457,-32.95172
59.5172,2.40175,-10.41663,-32.34224
59.5666,2.78310,-10.01450,-33.15103
59.6195,3.18705,-8.41312,-32.34037
59.6752,2.06349,-8.09783,-31.51443
59.7281,2.40690,-8.32624,-30.83422
59.7754,1.50294,-9.32114,-29.66511
59.8261,0.36106,-10.68439,-29.10769
59.8789,0.60706,-12.00256,-28.50092
59.9307,-0.31423,-12.45954,-28.33769
59.9825,-0.07329,-11.29791,-28.51657
60.0367,-0.27682,-10.98071,-28.69946
60.0863,-0.52490,-11.26221,-27.92634
60.1383,-2.17792,-10.38869,-27.55311
60.1945,-3.12738,-9.55967,-28.14358
60.2432,-3.11366,-10.46035,-28.62355
60.2959,-1.29421,-10.21436,-29.47938
60.3465,-0.48958,-12.08763,-29.94839
60.3992,0.37373,-13.66629,-30.36866
60.4500,1.05754,-13.18853,-30.36978
60.5022,1.09515,-12.75818,-30.70503
60.5694,1.68646,-10.94008,-30.91766
60.6067,0.11891,-11.19302,-30.72881
60.6612,0.46186,-11.07143,-31.06690
60.7109,1.47230,-12.56205,-30.47992
60.7667,-0.40456,-12.69834,-29.71375
60.8144,-0.17490,-10.89630,-29.06357
60.8664,-0.41014,-12.41291,-28.54759
60.9179,-0.29004,-13.10345,-28.32225
60.9701,0.15773,-12.43528,-28.11408
61.0252,-0.08467,-12.99993,-27.99613
61.0771,-0.72132,-13.42700,-27.13832
61.1303,-2.07051,-12.97565,-26.90587
61.1793,-2.33796,-12.10570,-28.43182
61.2298,-2.09675,-12.65331,-28.87711
61.2825,-1.01566,-13.32481,-29.07150
61.3348,0.02536,-15.28997,-29.01486
61.3866,1.22308,-15.83800,-29.25738
61.4398,1.68772,-14.30772,-29.58644
61.4899,1.86743,-13.13126,-30.05067
61.5422,2.13109,-11.76804,-29.99773
61.5950,2.27815,-11.08898,-29.06119
61.6481,2.34426,-10.69165,-28.76838
61.6974,3.07634,-11.32657,-27.18001
61.7503,2.01999,-11.93377,-26.63848
61.8060,2.15580,-13.85339,-26.17074
61.8569,1.38882,-15.45897,-25.78194
61.9071,0.09976,-14.79115,-26.16359
61.9624,-0.02202,-13.47602,-26.50168
62.0101,-0.03739,-13.10210,-27.25381
62.0628,-0.87473,-13.50901,-26.28715
62.1144,-1.69791,-12.09900,-26.91426
62.1681,-2.00792,-11.39860,-29.07844
62.2179,-0.89023,-10.78140,-29.14726
62.2716,0.74449,-10.83152,-29.74405
62.3222,0.90623,-12.42576,-30.39877
62.3762,1.09259,-12.70165,-30.48834
62.4270,1.41689,-12.16660,-30.38314
62.4807,2.05671,-11.10815,-31.13083
62.5299,2.42948,-11.21068,-31.31763
62.5820,2.86486,-10.66080,-30.64013
62.6473,2.34742,-11.05866,-30.49160
62.6862,2.59894,-11.71747,-29.32594
62.7393,1.58764,-10.63856,-28.86932
62.7907,1.75123,-12.32112,-28.63777
62.8478,1.26967,-12.79068,-28.62736
62.8954,1.42361,-12.11337,-28.38400
62.9460,0.91622,-11.80709,-29.16784
62.9979,0.58206,-11.60640,-29.35947
63.0514,0.11122,-10.79422,-27.75321
63.1094,-0.80833,-10.46917,-26.84152
63.1541,-0.96510,-9.66327,-28.06754
63.2087,0.03759,-10.71867,-28.73472
63.2590,1.23032,-11.48404,-30.06278
63.3110,2.20385,-12.81024,-30.31601
63.3623,2.66552,-12.65826,-30.92522
63.4167,2.60261,-12.57481,-31.45948
63.4669,3.05409,-11.02418,-31.91879
63.5250,3.32948,-11.12411,-32.05704
63.5692,3.91520,-10.61862,-31.72926
63.6231,5.52534,-10.17125,-31.51551
63.6749,3.75192,-9.81037,-30.73246
63.7283,2.64942,-10.82979,-29.60154
63.7779,2.54869,-13.11057,-28.23293
63.8309,1.85209,-12.39186,-29.45806
63.8817,1.84553,-12.05361,-30.01398
63.9400,1.65639,-12.44096,-29.89055
63.9856,1.51968,-12.25031,-29.28201
64.0378,0.65869,-10.79847,-29.37750
64.0932,0.71631,-10.04450,-30.47296
64.1442,0.63259,-10.17756,-32.26250
64.1977,1.84879,-10.17104,-32.01147
64.2460,2.38946,-11.75166,-32.56244
64.2983,2.20909,-12.65843,-32.36954
64.3497,3.25858,-11.29001,-31.85044
64.4014,2.98672,-10.47785,-32.32968
64.4546,3.33625,-9.90980,-32.18092
64.5082,3.11501,-9.81041,-31.48005
64.5593,3.06915,-9.71277,-31.15801
64.6108,2.97433,-11.06663,-30.65327
64.6621,2.81508,-12.19666,-29.54041
64.7143,2.71752,-11.21013,-29.31148
64.7730,2.86056,-13.07037,-29.78318
64.8211,1.97169,-13.50295,-29.51985
64.8789,1.47440,-11.94282,-29.18807
64.9217,1.32128,-11.58824,-29.05968
64.9762,0.13352,-12.07519,-27.75529
65.0266,-0.29155,-11.18281,-26.95976
65.0794,-0.91384,-10.06977,-28.03580
65.1297,0.29105,-8.88543,-30.58156
65.1838,1.46682,-8.01898,-31.43038
65.2365,1.16021,-9.25213,-32.04723
65.2872,1.61443,-11.29562,-32.10846
65.3383,1.44436,-11.45081,-31.88495
65.3903,1.05872,-10.12919,-31.74800
65.4428,1.37714,-9.97954,-31.98413
65.4950,1.84148,-10.40529,-31.65678
65.5457,2.04798,-10.56369,-30.21386
65.5974,2.61336,-10.77026,-29.98216
65.6500,2.02389,-12.23691,-29.36477
