"1";"gyro_xout";"gyro_yout";"gyro_zout";"accel_xout";"accel_yout";"accel_zout"
"3333";"-5037";"1468";"-3089";"-1164";"-6340";"17176"
"3334";"604";"847";"56";"-1236";"-6704";"14196"
"3335";"2838";"-726";"954";"-264";"-7936";"15316"
"3336";"4253";"-1522";"1964";"-392";"-4168";"15080"
"3337";"3844";"2814";"-880";"-2268";"-4648";"10852"
"3338";"-380";"2107";"750";"452";"-3424";"14240"
"3339";"2884";"739";"786";"-1228";"-6568";"15676"
"3340";"994";"-1137";"650";"-2592";"-2644";"14884"
"3341";"-914";"-158";"913";"156";"-3064";"14872"
"3342";"-3350";"-225";"505";"652";"-4852";"15332"
"3343";"-3762";"467";"-2288";"548";"-4812";"15428"
"3344";"-1398";"7";"-2928";"-1096";"-6816";"17428"
"3345";"1671";"1280";"-2070";"-604";"-6292";"13732"
"3346";"211";"1393";"58";"-1756";"-7108";"16084"
"3347";"-1647";"523";"1224";"-2604";"-5708";"15620"
"3348";"2995";"199";"1052";"-1908";"-4560";"11332"
"3349";"3802";"1214";"1153";"-1016";"-7832";"16052"
"3350";"2552";"-277";"317";"-2204";"-5008";"12604"
"3351";"-943";"-762";"-493";"-1332";"-6032";"16596"
"3352";"-379";"-365";"771";"-1104";"-5396";"12156"
"3353";"-1922";"-1085";"994";"704";"-3776";"13904"
"3354";"375";"1204";"-1423";"88";"-8300";"16020"
"3355";"1006";"601";"-1777";"-372";"-5192";"12932"
"3356";"961";"1500";"-565";"-884";"-7092";"14868"
"3357";"-796";"-146";"1511";"-1308";"-5036";"15956"
"3358";"-861";"526";"2565";"-744";"-5256";"14624"
"3359";"1688";"-489";"3638";"-392";"-6576";"14396"
"3360";"1101";"-79";"1004";"352";"-6284";"14972"
"3361";"1740";"440";"-2447";"120";"-4572";"13744"
"3362";"64";"-138";"-1582";"-1808";"-4944";"15224"
"3363";"-1495";"-320";"-404";"308";"-4480";"15460"
"3364";"-4149";"-361";"-145";"124";"-5232";"16720"
"3365";"-2095";"164";"-1416";"-228";"-9172";"17684"
"3366";"623";"393";"-724";"-232";"-6648";"12708"
"3367";"3290";"1336";"789";"-976";"-5776";"14240"
"3368";"2959";"-37";"774";"-1352";"-5088";"13208"
"3369";"1145";"403";"624";"-192";"-4320";"12844"
"3370";"1461";"530";"2219";"916";"-6116";"15712"
"3371";"3091";"683";"1315";"-948";"-8080";"14420"
"3372";"3664";"394";"-399";"736";"-4352";"11924"
"3373";"1274";"319";"-713";"392";"-3548";"11816"
"3374";"-2632";"-770";"-932";"-1992";"-5344";"16212"
"3375";"-3827";"301";"-1131";"812";"-4092";"16416"
"3376";"22";"2162";"-1764";"128";"-6696";"14516"
"3377";"-10";"999";"-2087";"-572";"-6964";"15104"
"3378";"2323";"716";"753";"-1272";"-5880";"12572"
"3379";"140";"657";"1001";"-352";"-5036";"15880"
"3380";"-516";"924";"1362";"-1364";"-4744";"13840"
"3381";"544";"-1015";"2538";"-4";"-5880";"17332"
"3382";"2030";"340";"770";"20";"-6080";"13612"
"3383";"2783";"57";"104";"-256";"-5172";"15464"
"3384";"-456";"-247";"-2119";"-568";"-4932";"13988"
"3385";"-2378";"-345";"-417";"404";"-4520";"13816"
"3386";"-4747";"1111";"-2737";"152";"-5740";"15492"
"3387";"-1775";"1489";"-2875";"-724";"-8404";"16748"
"3388";"182";"108";"-484";"-1048";"-7012";"14100"
"3389";"2361";"-255";"2169";"-1160";"-7296";"15264"
"3390";"2586";"-107";"4515";"856";"-4392";"15728"
"3391";"1217";"2899";"3403";"1600";"-6140";"13692"
"3392";"499";"1751";"2528";"2316";"-5136";"19468"
"3393";"3626";"2293";"-1112";"-1952";"-4788";"14748"
"3394";"7037";"-556";"465";"-2512";"-5828";"16656"
"3395";"5941";"-1265";"-797";"64";"16";"14944"
"3396";"3236";"-556";"1322";"-4128";"520";"12880"
"3397";"-3912";"900";"2043";"3204";"-2612";"10488"
"3398";"-9007";"752";"-2801";"-180";"-2272";"19044"
"3399";"-4658";"542";"-3569";"-5056";"-6144";"18228"
"3400";"-973";"844";"1162";"-2164";"-3800";"13520"
"3401";"-686";"-512";"5587";"-2792";"-3584";"17556"
"3402";"394";"-285";"1680";"-292";"-1056";"12548"
"3403";"-1085";"1446";"-3335";"-1072";"-6376";"17320"
"3404";"1449";"-440";"-623";"-4860";"-4928";"14728"
"3405";"2326";"135";"1481";"-2392";"-5056";"14860"
"3406";"-340";"1448";"-711";"-2576";"-4584";"12536"
"3407";"-2145";"-1696";"217";"-264";"-2648";"16812"
"3408";"-2845";"837";"-4297";"2092";"-3096";"14316"
"3409";"-6034";"474";"-2865";"-2348";"-7296";"14664"
"3410";"-1850";"157";"1077";"-2316";"-8556";"15148"
"3411";"2649";"25";"2783";"-1784";"-6752";"15300"
"3412";"2339";"499";"2309";"520";"-7108";"17100"
"3413";"-685";"336";"56";"756";"-4300";"14816"
"3414";"668";"-29";"-595";"-1884";"-4856";"15644"
"3415";"2458";"314";"-18";"-1728";"-6164";"17684"
"3416";"3736";"852";"-864";"-804";"-5744";"14552"
"3417";"2519";"253";"-784";"-304";"-3524";"11280"
"3418";"2582";"1133";"-355";"352";"-3464";"8692"
"3419";"-2855";"578";"-609";"1280";"-5584";"17076"
"3420";"-4327";"150";"-2720";"208";"-7696";"17292"
"3421";"720";"651";"-1490";"68";"-6116";"13980"
"3422";"188";"1220";"-412";"-928";"-7820";"17000"
"3423";"3137";"1451";"315";"-812";"-6468";"13036"
"3424";"2543";"381";"1404";"-164";"-4988";"13648"
"3425";"-1227";"1062";"1903";"-412";"-4660";"13224"
"3426";"-438";"859";"2435";"-8";"-5704";"16648"
"3427";"216";"282";"1803";"-1572";"-7608";"15948"
"3428";"863";"994";"-1369";"712";"-7124";"15196"
"3429";"2705";"-243";"-872";"448";"-6764";"15284"
"3430";"1736";"-238";"-1333";"-952";"-4012";"11924"
"3431";"-1316";"-515";"-572";"1160";"-4396";"16064"
"3432";"-4924";"1067";"-2097";"-1704";"-4676";"15108"
"3433";"-876";"603";"-1049";"-656";"-7624";"15976"
"3434";"76";"76";"1588";"-1212";"-7284";"14764"
"3435";"3657";"63";"1998";"-276";"-5556";"12780"
"3436";"1107";"-60";"1307";"-240";"-6212";"15428"
"3437";"-275";"929";"839";"324";"-3800";"13868"
"3438";"-542";"-536";"1554";"992";"-6552";"19644"
"3439";"660";"671";"-929";"-1088";"-5540";"16088"
"3440";"2300";"1013";"-1854";"476";"-4964";"15760"
"3441";"1742";"704";"-961";"-944";"-5052";"13544"
"3442";"-670";"-731";"851";"-1232";"-4736";"15456"
"3443";"-2667";"-451";"151";"472";"-3708";"13536"
"3444";"-2700";"3300";"-483";"-916";"-4868";"15452"
"3445";"-741";"1693";"-209";"184";"-7580";"15732"
"3446";"868";"221";"383";"-1648";"-5936";"14460"
"3447";"2238";"384";"544";"-1476";"-5472";"13824"
"3448";"1262";"722";"542";"-1700";"-4388";"13724"
"3449";"-1745";"-553";"1426";"-1812";"-5760";"16668"
"3450";"986";"-52";"1391";"-2468";"-6032";"15984"
"3451";"2249";"511";"606";"-52";"-5112";"14052"
"3452";"1733";"-428";"-738";"-1100";"-4572";"14968"
"3453";"-675";"-719";"-1103";"-1136";"-4416";"15580"
"3454";"-2162";"-217";"-871";"772";"-4124";"13500"
"3455";"-4804";"616";"-2238";"740";"-6868";"16364"
"3456";"-1089";"1433";"-1708";"-200";"-8504";"16336"
"3457";"416";"1758";"-892";"-516";"-6996";"14268"
"3458";"2541";"814";"574";"-608";"-6964";"14112"
"3459";"883";"1513";"833";"-872";"-7080";"13932"
"3460";"1271";"954";"2650";"-204";"-3804";"14100"
"3461";"-58";"-407";"3757";"-420";"-5564";"16628"
"3462";"1365";"581";"2602";"-2208";"-6948";"16128"
"3463";"1830";"436";"450";"80";"-5568";"13348"
"3464";"2058";"-499";"-325";"-488";"-5124";"15004"
"3465";"362";"-493";"-552";"-1372";"-3660";"14300"
"3466";"-1459";"-1024";"-320";"-452";"-4332";"13748"
"3467";"-5858";"961";"-4423";"-1092";"-5596";"17620"
"3468";"-2667";"1236";"-2029";"-2580";"-6344";"15248"
"3469";"979";"-868";"3062";"-1448";"-6560";"14360"
"3470";"1238";"363";"2114";"-484";"-6408";"14896"
"3471";"917";"292";"1112";"-616";"-5508";"13944"
"3472";"793";"36";"1875";"-1872";"-5224";"14888"
"3473";"1575";"-394";"876";"-1400";"-7188";"14944"
"3474";"2041";"205";"293";"652";"-5236";"15452"
"3475";"779";"-614";"-1116";"-992";"-5664";"15888"
"3476";"-132";"-507";"-628";"-1008";"-4032";"15260"
"3477";"-1316";"385";"-898";"-288";"-4468";"14128"
"3478";"-4932";"447";"-2139";"-1944";"-6668";"17928"
"3479";"141";"-404";"212";"-640";"-7428";"15204"
"3480";"1128";"-778";"1753";"-1364";"-6172";"15208"
"3481";"168";"1103";"1546";"-356";"-5040";"16196"
"3482";"-1891";"533";"1156";"-484";"-5588";"16084"
"3483";"-515";"306";"1298";"-980";"-5292";"15812"
"3484";"1624";"548";"1912";"-2596";"-5804";"17008"
"3485";"3300";"1350";"266";"2844";"-4496";"15900"
"3486";"-971";"-1168";"-1455";"64";"-4864";"13500"
"3487";"239";"177";"1970";"-1684";"-7424";"10900"
"3488";"1439";"-1083";"3192";"-940";"-4888";"17316"
"3489";"-248";"274";"417";"656";"-3720";"17152"
"3490";"1759";"287";"-2119";"-988";"-4744";"13632"
"3491";"-159";"538";"-2728";"-880";"-5028";"15816"
"3492";"-1770";"-1027";"-1017";"-1632";"-7036";"14820"
"3493";"1073";"714";"-1442";"-748";"-5376";"11980"
"3494";"335";"1305";"564";"372";"-7764";"16840"
"3495";"-260";"593";"298";"512";"-3340";"16956"
"3496";"3428";"403";"1125";"-2672";"-5628";"12588"
"3497";"2019";"1444";"50";"1772";"-4112";"13964"
"3498";"-2282";"-157";"-530";"-1504";"-4444";"14688"
"3499";"1001";"488";"1158";"-164";"-5016";"14948"
"3500";"-1455";"-421";"2266";"-960";"-6080";"18532"
"3501";"830";"1763";"1924";"-1060";"-5232";"16316"
"3502";"1351";"1142";"588";"-876";"-3752";"11688"
"3503";"119";"2430";"-2880";"-1184";"-4288";"17460"
"3504";"-698";"821";"-2461";"-4764";"-8148";"16304"
"3505";"71";"402";"4580";"1544";"1124";"17220"
"3506";"-4758";"2184";"4771";"-40";"-6216";"9500"
"3507";"2041";"5934";"6543";"-3080";"-7844";"22264"
"3508";"6756";"-651";"7836";"2200";"448";"4372"
"3509";"-1663";"691";"2141";"1636";"-2864";"17080"
"3510";"-883";"395";"2544";"-5012";"-6336";"17660"
"3511";"1726";"-1975";"8268";"-192";"-4744";"13688"
"3512";"-3992";"-467";"5633";"-1132";"-5228";"16196"
"3513";"-1770";"-2025";"5091";"-1864";"-4016";"19292"
"3514";"1417";"-4380";"4963";"1072";"-896";"13368"
"3515";"-1048";"-2617";"4330";"-1520";"-4516";"20664"
"3516";"612";"-1918";"5129";"-1448";"-3372";"13516"
"3517";"-4374";"-2501";"2225";"-424";"-3700";"15608"
"3518";"-5077";"-975";"2336";"-648";"-5928";"14100"
"3519";"-2966";"-830";"2452";"-868";"-5824";"14128"
"3520";"-1614";"235";"1712";"336";"-6544";"16092"
"3521";"-553";"392";"-1214";"-696";"-3616";"15248"
"3522";"1319";"-713";"-390";"-2796";"-5876";"15364"
"3523";"2152";"771";"2268";"-1792";"-6780";"16264"
"3524";"1986";"362";"2902";"-2568";"-6920";"11488"
"3525";"716";"-949";"2152";"-940";"-5608";"16056"
"3526";"-2532";"-114";"468";"-64";"-4188";"10504"
"3527";"-6677";"-923";"-165";"-88";"-8072";"20232"
"3528";"-3";"-1352";"4741";"-2036";"-7200";"13604"
"3529";"389";"-2132";"6680";"-1144";"-7668";"14984"
"3530";"-1715";"-2476";"2499";"3376";"-6064";"15176"
"3531";"1539";"-631";"3041";"-1612";"-5640";"16396"
"3532";"3617";"-1710";"2293";"872";"-6696";"14860"
"3533";"5291";"-222";"-2668";"-1588";"-4912";"12608"
"3534";"2526";"-301";"-790";"-2852";"-5632";"14168"
"3535";"-2342";"-1031";"279";"252";"-3444";"12784"
"3536";"-6847";"1852";"-2212";"608";"-5416";"15004"
"3537";"-4492";"574";"368";"-2800";"-8092";"15736"
"3538";"244";"104";"1463";"-668";"-8956";"14912"
"3539";"1320";"861";"1701";"-1328";"-7400";"16064"
"3540";"2003";"601";"-2062";"-2028";"-3584";"12672"
"3541";"2810";"1117";"-2184";"-1440";"-6884";"15952"
"3542";"1285";"21";"1161";"-3368";"-6296";"16084"
"3543";"1830";"-114";"39";"-112";"-5996";"15072"
"3544";"655";"-112";"-1194";"592";"-4848";"14100"
"3545";"-2624";"431";"-759";"-740";"-5564";"13116"
"3546";"-3361";"997";"493";"-348";"-4840";"14680"
"3547";"-1735";"372";"1874";"-960";"-7940";"15832"
"3548";"868";"658";"1646";"-1028";"-7760";"15608"
"3549";"3730";"-1575";"4221";"-3652";"-7144";"14696"
"3550";"105";"-677";"3437";"-548";"-4120";"13752"
"3551";"-2530";"-346";"1184";"-672";"-4520";"14372"
"3552";"-353";"-10";"231";"-2508";"-7956";"13992"
"3553";"2144";"-194";"1508";"168";"-7768";"13976"
"3554";"3764";"-351";"210";"-1072";"-6980";"14724"
"3555";"1581";"756";"26";"-220";"-5432";"12100"
"3556";"-3230";"-714";"-2037";"176";"-4448";"14280"
"3557";"-4491";"-257";"-2107";"-4220";"-6304";"15084"
"3558";"-366";"-697";"709";"-596";"-8088";"15420"
"3559";"2483";"-84";"2883";"-3064";"-6356";"12892"
"3560";"439";"-590";"2105";"-324";"-5504";"15572"
"3561";"-179";"1445";"-540";"860";"-3876";"12828"
"3562";"486";"1367";"-1194";"-300";"-6504";"15860"
"3563";"1153";"978";"-3949";"-92";"-6144";"14408"
"3564";"360";"1813";"-6162";"-940";"-7344";"14336"
"3565";"1258";"1821";"-4108";"-2012";"-5980";"14512"
"3566";"1457";"1998";"-985";"-3468";"-5708";"15116"
"3567";"-856";"1648";"219";"144";"-5460";"13500"
"3568";"-1910";"1708";"-764";"-968";"-7340";"16564"
"3569";"30";"3213";"-1543";"-464";"-7812";"14824"
"3570";"-249";"701";"-691";"-2144";"-7868";"17220"
"3571";"1213";"367";"2034";"-1080";"-4908";"11880"
"3572";"1064";"-355";"1508";"540";"-4476";"15256"
"3573";"3010";"-662";"1620";"-1308";"-5788";"15752"
"3574";"3169";"-165";"2240";"308";"-5896";"15568"
"3575";"1239";"528";"-944";"612";"-6780";"13300"
"3576";"171";"-81";"100";"-1036";"-3900";"15200"
"3577";"-358";"273";"326";"-44";"-2840";"15452"
"3578";"-5278";"115";"137";"2020";"-6484";"11464"
"3579";"-2353";"1567";"-1513";"-3272";"-8812";"16620"
"3580";"346";"-724";"929";"-700";"-7412";"12900"
"3581";"1630";"-1102";"2130";"-1952";"-9832";"21884"
"3582";"4922";"-1677";"2803";"-108";"-2908";"8844"
"3583";"-591";"499";"153";"104";"-4740";"14744"
"3584";"-23";"2197";"-1962";"-92";"-6448";"15488"
"3585";"1867";"13";"1197";"-2736";"-5628";"15568"
"3586";"1640";"-453";"1090";"-688";"-5328";"13688"
"3587";"17";"386";"-1392";"-552";"-6168";"15612"
"3588";"-46";"249";"-1081";"-284";"-5208";"15512"
"3589";"922";"-885";"3313";"-1588";"-4548";"15984"
"3590";"-1914";"645";"589";"1948";"-4128";"14092"
"3591";"-1336";"25";"-281";"-2340";"-5748";"14780"
"3592";"296";"-1234";"4490";"-484";"-6052";"13860"
"3593";"1725";"-1530";"4595";"-2384";"-6880";"14780"
"3594";"1964";"-1347";"2612";"1200";"-6100";"13908"
"3595";"1933";"-1246";"1917";"332";"-5200";"15900"
"3596";"908";"943";"146";"1332";"-2856";"13096"
"3597";"-1078";"1131";"-29";"504";"-4260";"15656"
"3598";"-398";"1273";"109";"748";"-4496";"16144"
"3599";"367";"321";"-1204";"-212";"-6064";"16012"
"3600";"2992";"406";"20";"-2064";"-6388";"12448"
"3601";"6503";"-219";"-414";"-268";"-5008";"18052"
"3602";"4848";"744";"955";"-584";"-2100";"11616"
"3603";"58";"-717";"3733";"2236";"1276";"12756"
"3604";"-8458";"2628";"-3358";"1168";"-2992";"14108"
"3605";"-8463";"1558";"-4991";"-848";"-7028";"20752"
"3606";"-2312";"-232";"-568";"-2916";"-5936";"16224"
"3607";"507";"-728";"3268";"-3064";"-5868";"14804"
"3608";"2400";"-846";"2841";"-316";"-3936";"15944"
"3609";"708";"813";"-1538";"852";"-3924";"13820"
"3610";"1116";"1825";"-1593";"-620";"-5620";"17260"
"3611";"1662";"1520";"-1263";"-1816";"-4496";"13560"
"3612";"1830";"903";"-1915";"-716";"-5996";"15004"
"3613";"1469";"626";"-1442";"-860";"-5672";"15636"
"3614";"1215";"502";"395";"-1244";"-3172";"14532"
"3615";"347";"-170";"1136";"-1496";"-2876";"15336"
"3616";"-2085";"-429";"1923";"200";"-3824";"14208"
"3617";"-3407";"1171";"-909";"1784";"-6040";"16864"
"3618";"-192";"34";"1939";"-1248";"-5440";"14600"
"3619";"1453";"-1077";"4523";"-1740";"-6052";"14132"
"3620";"239";"-1623";"2867";"1236";"-4336";"15428"
"3621";"-514";"491";"975";"228";"-3872";"16516"
"3622";"1030";"2010";"-2932";"1644";"-5084";"16172"
"3623";"1911";"720";"-1990";"36";"-4548";"14432"
"3624";"1572";"1350";"-1217";"-1072";"-4720";"14684"
"3625";"-25";"-426";"947";"-1528";"-4140";"14504"
"3626";"-737";"200";"2222";"244";"-4236";"13952"
"3627";"-649";"2026";"-2912";"2200";"-3984";"15804"
"3628";"683";"3072";"-4372";"116";"-5024";"16452"
"3629";"966";"1915";"-2525";"-680";"-5288";"15004"
"3630";"224";"765";"895";"-1260";"-4736";"14716"
"3631";"-2131";"448";"5041";"-3044";"-4892";"15460"
"3632";"-1087";"1311";"7505";"1016";"-4292";"16428"
"3633";"-1109";"2525";"4945";"356";"-4056";"14692"
"3634";"-2078";"1778";"4846";"-1200";"-5636";"16556"
"3635";"115";"1353";"5741";"-1548";"-5328";"14508"
"3636";"-713";"-1413";"8007";"-104";"-4788";"15044"
"3637";"4886";"-1089";"10900";"-2532";"-5152";"16584"
"3638";"2839";"-2946";"16782";"-4092";"1712";"18260"
"3639";"176";"4334";"18343";"-2204";"-2624";"15776"
"3640";"-2787";"7892";"11797";"3664";"-2144";"14608"
"3641";"-8478";"-3328";"13082";"4288";"-1348";"21216"
"3642";"-3445";"-4839";"7545";"-2312";"-1156";"12584"
"3643";"-2643";"-796";"8735";"2808";"-1224";"14164"
"3644";"-4226";"-912";"1796";"-1192";"-3304";"15592"
"3645";"-3719";"-241";"-1377";"-4348";"-3168";"14052"
"3646";"-4818";"-1675";"-8024";"1056";"-4508";"17440"
"3647";"-2079";"-4498";"-7041";"-3456";"-5224";"14944"
"3648";"-621";"-2427";"-4111";"-6264";"-3692";"16864"
"3649";"1213";"2390";"-1956";"1368";"-4468";"15352"
"3650";"3496";"1239";"-2970";"-3064";"-6360";"12532"
"3651";"1679";"189";"-4070";"-1464";"-824";"15768"
"3652";"2489";"1528";"-1514";"-3868";"-3796";"16640"
"3653";"-254";"1889";"-3987";"624";"-2108";"13872"
"3654";"-2394";"3035";"-6584";"-1372";"-5496";"15712"
"3655";"144";"1086";"-2925";"-1628";"-5404";"17760"
"3656";"3171";"-218";"138";"-3264";"-2392";"14608"
"3657";"1390";"-332";"1778";"-336";"-6832";"13680"
"3658";"3712";"1253";"-36";"-1876";"-2708";"17560"
"3659";"-617";"3337";"-117";"-1796";"-3768";"14692"
"3660";"-3116";"1330";"1046";"-740";"-3032";"14132"
"3661";"-2627";"3608";"-4290";"1328";"-3496";"16140"
"3662";"-2242";"1081";"-5022";"-3212";"-5332";"13384"
"3663";"-1762";"504";"-1657";"-1668";"-4200";"15644"
"3664";"-433";"-141";"942";"-2152";"-7188";"16968"
"3665";"1242";"218";"668";"-1004";"-5436";"13768"
"3666";"709";"1428";"1261";"1120";"-4148";"14496"
"3667";"824";"352";"3443";"-1828";"-4428";"14080"
"3668";"1986";"-34";"1770";"-2188";"-5004";"15892"
"3669";"-3120";"166";"422";"724";"-3988";"11548"
"3670";"-5883";"-831";"-181";"-1756";"-6492";"16008"
"3671";"-7949";"328";"-3808";"-1584";"-8856";"28708"
"3672";"2626";"260";"-473";"44";"-3540";"10972"
"3673";"-981";"1947";"-1845";"2400";"-4952";"8868"
"3674";"1556";"1676";"-2889";"-1016";"-8356";"17244"
"3675";"2377";"-268";"-2875";"-1832";"-7216";"14928"
"3676";"3491";"113";"-1948";"-572";"-5600";"11224"
"3677";"1630";"2392";"448";"-1056";"-6788";"15556"
"3678";"1035";"674";"3256";"-2192";"-4748";"11376"
"3679";"-427";"497";"3314";"-2408";"-7892";"14456"
"3680";"1270";"1651";"2653";"-72";"-6544";"17352"
"3681";"1438";"422";"1457";"-276";"-5400";"14548"
"3682";"-349";"-3101";"3224";"-540";"-6496";"13096"
"3683";"-9662";"-762";"-2154";"1700";"-12196";"22060"
"3684";"-1836";"90";"631";"1368";"-3948";"12560"
"3685";"148";"956";"-1796";"-964";"-9580";"16116"
"3686";"2685";"-210";"-1357";"-2520";"-6704";"14472"
"3687";"3282";"-2308";"4588";"-3000";"-7196";"16120"
"3688";"4965";"-939";"7754";"-1452";"-3496";"16776"
"3689";"471";"-1319";"5275";"1140";"-4016";"10988"
"3690";"133";"744";"2232";"-548";"-6408";"17392"
"3691";"2266";"278";"-1225";"-684";"-5952";"14364"
"3692";"1841";"-590";"-1986";"592";"-1856";"14516"
"3693";"1116";"420";"-2136";"-2356";"-3960";"14816"
"3694";"1968";"1703";"1566";"-1116";"-1972";"14120"
"3695";"70";"-1333";"3938";"1672";"304";"14856"
"3696";"-1450";"5074";"-1743";"-2792";"-1864";"8928"
"3697";"-5960";"72";"-1864";"-380";"-5272";"21492"
"3698";"-514";"649";"-2097";"-640";"-5612";"14600"
"3699";"879";"-999";"1951";"-2568";"-5508";"14872"
"3700";"1743";"-414";"2391";"-632";"-3592";"13360"
"3701";"-590";"154";"583";"628";"-3776";"16624"
"3702";"1659";"-247";"2166";"-2216";"-4952";"12280"
"3703";"1740";"-1094";"1547";"-84";"-4784";"15328"
"3704";"2238";"-147";"-1115";"-340";"-4072";"14392"
"3705";"-857";"89";"-1843";"-652";"-3312";"12532"
"3706";"-2414";"-184";"-808";"-880";"-5932";"15652"
"3707";"-4112";"924";"1100";"308";"-4648";"12732"
"3708";"-2984";"1592";"-829";"204";"-7896";"16392"
"3709";"-251";"1958";"-688";"-16";"-6432";"15408"
"3710";"2779";"367";"1663";"-1752";"-6748";"15664"
"3711";"1617";"-731";"1843";"-2004";"-5156";"14768"
"3712";"-167";"161";"-304";"-1424";"-3892";"13904"
"3713";"1800";"-561";"-68";"-540";"-6556";"15752"
"3714";"4704";"440";"909";"-276";"-5100";"14244"
"3715";"2727";"-608";"64";"720";"-3616";"13156"
"3716";"-693";"-124";"-1424";"-24";"-4984";"14584"
"3717";"-2806";"901";"201";"624";"-3620";"14268"
"3718";"-1259";"1035";"-976";"1012";"-3360";"15468"
"3719";"-761";"837";"-1582";"-2984";"-5504";"17484"
"3720";"1332";"-1953";"3049";"-1476";"-2828";"15996"
"3721";"2963";"354";"3976";"316";"-5024";"14432"
"3722";"4149";"3405";"4087";"-396";"-3340";"10892"
"3723";"-708";"80";"-888";"828";"-2764";"22904"
"3724";"2806";"-342";"128";"-2952";"-3192";"14656"
"3725";"542";"-1515";"165";"-1416";"-1968";"15668"
"3726";"-1806";"-297";"-1619";"192";"-1300";"13416"
"3727";"-6205";"300";"-1839";"1060";"-3492";"13752"
"3728";"-5028";"843";"-2445";"-56";"-5668";"18348"
"3729";"908";"615";"1448";"-2112";"-5956";"15336"
"3730";"1046";"1401";"2792";"-560";"-6672";"16012"
"3731";"-351";"-600";"2249";"676";"-4396";"13148"
"3732";"149";"-297";"-79";"-1304";"-5184";"18648"
"3733";"1684";"61";"-298";"-1336";"-5936";"12600"
"3734";"1498";"940";"-842";"-128";"-4780";"14648"
"3735";"-503";"-1049";"-1727";"-1236";"-5192";"14472"
"3736";"-1939";"101";"-400";"1460";"-4104";"14140"
"3737";"-1072";"1170";"-1276";"-1344";"-6204";"16944"
"3738";"-1979";"194";"958";"-888";"-6668";"14868"
"3739";"1";"1134";"2211";"-944";"-6276";"14004"
"3740";"-1131";"-753";"1467";"-1248";"-6348";"16832"
"3741";"2126";"327";"1886";"-2796";"-6048";"17436"
"3742";"2238";"271";"-959";"-828";"-6428";"11916"
"3743";"936";"898";"-3255";"-348";"-5108";"14444"
"3744";"-193";"648";"-2497";"-2524";"-5508";"13648"
"3745";"-203";"31";"-1622";"356";"-4760";"13508"
"3746";"-983";"2009";"-426";"-468";"-7340";"15660"
"3747";"525";"1793";"651";"-1484";"-7100";"12952"
"3748";"1076";"-305";"2035";"536";"-3948";"16436"
"3749";"1591";"216";"1295";"-1232";"-2848";"12404"
"3750";"52";"-715";"-897";"-252";"-6188";"19652"
"3751";"1701";"945";"-74";"-964";"-5104";"16964"
"3752";"480";"-938";"744";"-1164";"-2668";"14012"
"3753";"156";"1849";"-3182";"-260";"-6580";"16020"
"3754";"-2811";"-321";"436";"388";"-4044";"13972"
